Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Age at enrollment,Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Gender_1,Debtor_1,Scholarship holder_1,Tuition fees up to date_1,Application mode_1,Application mode_2,Application mode_5,Application mode_7,Application mode_10,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Application mode_27,Application mode_39,Application mode_42,Application mode_43,Application mode_44,Application mode_51,Application mode_53,Application mode_57,Target
0.22107632491546106,0.4178886265835239,-0.6962068546980026,0.3707269141168705,0.4653094398309314,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.3069610168160916,0.6002447430120164,-0.3074270253198217,1.6103250241864064,1.0985140383637453,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,0.5997259098959339,-1.4886702509874334,-1.4343043557675101,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.13849489039562415,0.35710325444069296,0.34053935697714655,-0.2490721409178975,-0.16789515870188246,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.0228808820678522,-1.8311701427012164,-0.566613578238609,-0.5589716684352815,-1.4343043557675101,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.0912038416399756,-1.8311701427012164,-0.566613578238609,-1.4886702509874334,-1.4343043557675101,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4439990087278671,0.5014250951569571,-0.43702030177921536,0.6806264416342545,0.7819117390973384,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,1.6364721215710831,-1.4886702509874334,-1.4343043557675101,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.6835323582265486,0.7218154872976779,-0.6962068546980026,0.3707269141168705,0.4653094398309314,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,2.1548452274086576,-1.4886702509874334,-1.4343043557675101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.3201740463392655,0.29631788229786205,-0.3074270253198217,0.3707269141168705,-0.48449745796828936,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.0912038416399756,-1.8311701427012164,1.7660653980304766,-1.4886702509874334,-1.4343043557675101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.38623919395513523,0.3874959405121083,-0.6962068546980026,0.3707269141168705,0.4653094398309314,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.38623919395513523,-1.8311701427012164,-0.3074270253198217,-0.8688711959526655,-1.4343043557675101,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.22107632491546106,0.08356907979795432,0.08135280405835925,-0.8688711959526655,-0.8010997572346963,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.0696103245943653,0.3935744777263913,0.08135280405835925,0.06082738659948648,0.14870714056452447,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6587579278705975,0.48475253594063755,-0.3074270253198217,0.9905259691516384,1.415116337630152,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.0912038416399756,-1.8311701427012164,-0.6962068546980026,-1.4886702509874334,-1.4343043557675101,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9147603748820922,1.0865277201546628,-0.17783374886042805,0.3707269141168705,0.4653094398309314,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,0.7293191863553274,-1.4886702509874334,-1.4343043557675101,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4994937327251974,0.5394593708691854,1.6364721215710831,2.5400236067385586,2.048320936162966,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.3028931171253262,1.3760180549848942,-0.6962068546980026,0.6806264416342545,1.0985140383637453,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2871414725313308,0.5394593708691854,0.08135280405835925,-0.2490721409178975,0.4653094398309314,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,-0.6962068546980026,-1.4886702509874334,-1.4343043557675101,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6339834975146463,0.33105238066519416,-0.566613578238609,0.3707269141168705,0.4653094398309314,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.28753786341702614,0.3574679666735501,-0.43702030177921536,0.06082738659948648,0.14870714056452447,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08894602968372194,0.24768958458359758,-0.43702030177921536,0.06082738659948648,0.14870714056452447,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.32678056110085246,0.35710325444069296,-0.566613578238609,0.06082738659948648,0.4653094398309314,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.25882783783881536,0.33105238066519416,-0.6962068546980026,0.6806264416342545,0.7819117390973384,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.35320662014720056,0.5090666847977702,-0.566613578238609,0.06082738659948648,0.4653094398309314,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6835323582265486,0.9041716037261703,-0.6962068546980026,0.3707269141168705,0.4653094398309314,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6174672106106788,0.6002447430120164,-0.566613578238609,0.3707269141168705,0.4653094398309314,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,1.7660653980304766,-1.4886702509874334,-1.4343043557675101,1,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5216727465676677,0.5728913255477421,-0.6962068546980026,0.3707269141168705,0.4653094398309314,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5754257530369442,0.6990209727441163,-0.43702030177921536,1.3004254966690223,0.4653094398309314,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7165649320344832,0.6534319436369932,-0.17783374886042805,0.3707269141168705,0.4653094398309314,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6339834975146463,0.2760560915835852,-0.566613578238609,-0.2490721409178975,0.4653094398309314,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.10924941316388694,-0.007608978416291903,-0.6962068546980026,-1.1787707234700495,-1.1177020565011033,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5778281220411575,0.6566883028589304,0.08135280405835925,3.1598226617733265,2.9981278339621866,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.38623919395513523,0.17474713801220054,-0.566613578238609,-0.8688711959526655,-1.1177020565011033,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.45230434157100496,0.3267105683692777,-0.566613578238609,0.3707269141168705,0.4653094398309314,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6504997844186139,-1.8311701427012164,2.5436250567868384,-0.5589716684352815,-1.4343043557675101,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.32678056110085246,-1.8311701427012164,-0.566613578238609,0.06082738659948648,-1.4343043557675101,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08894602968372194,0.08356907979795432,0.5997259098959339,-1.1787707234700495,-0.8010997572346963,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.10924941316388694,-1.8311701427012164,1.8956586744898702,-1.1787707234700495,-1.4343043557675101,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5844346368027441,0.29631788229786205,0.9885057392741148,-0.2490721409178975,-0.48449745796828936,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6361856691018424,0.5073191053486638,-0.566613578238609,0.6806264416342545,0.7819117390973384,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3201740463392655,0.3874959405121083,-0.566613578238609,0.3707269141168705,0.4653094398309314,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8788964376049059,0.9015665163486204,0.08135280405835925,0.6806264416342545,0.7819117390973384,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6174672106106788,0.6914228012262625,-0.566613578238609,0.3707269141168705,0.4653094398309314,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2871414725313308,0.4482813126549392,-0.3074270253198217,0.3707269141168705,0.4653094398309314,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4853369153789397,0.5698520569406007,-0.566613578238609,0.3707269141168705,0.4653094398309314,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4853369153789397,0.7218154872976779,-0.566613578238609,-0.5589716684352815,-0.8010997572346963,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.8251005316891262,0.9041716037261703,-0.566613578238609,0.3707269141168705,0.4653094398309314,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6174672106106788,0.6002447430120164,-0.43702030177921536,0.3707269141168705,0.4653094398309314,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.18804375110752639,0.3831541282161918,-0.3074270253198217,-0.2490721409178975,0.7819117390973384,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.3201740463392655,0.8677003804404719,-0.17783374886042805,0.06082738659948648,0.14870714056452447,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.4227488807954842,0.4272402222978052,2.2844385038680515,4.399420771842863,2.68152553469578,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.2871414725313308,0.4786739987263545,-0.566613578238609,0.3707269141168705,0.4653094398309314,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,-0.6962068546980026,-1.4886702509874334,-1.4343043557675101,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5702778194564864,0.23553251015503146,-0.3074270253198217,0.3707269141168705,0.4653094398309314,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.0912038416399756,-1.8311701427012164,-0.566613578238609,-1.4886702509874334,-1.4343043557675101,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.0912038416399756,-1.8311701427012164,-0.3074270253198217,-1.4886702509874334,-1.4343043557675101,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6269050888415173,0.5029881475834871,1.6364721215710831,0.3707269141168705,0.14870714056452447,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.38623919395513523,0.5090666847977702,-0.43702030177921536,0.3707269141168705,0.4653094398309314,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7727203075079724,0.7481558152262378,-0.6962068546980026,0.6806264416342545,1.0985140383637453,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0228808820678522,0.037980050690831206,-0.566613578238609,-0.5589716684352815,-0.16789515870188246,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9312766617860596,0.9497606328332934,-0.6962068546980026,0.3707269141168705,0.4653094398309314,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.7095455101002972,0.718852200405715,-0.6962068546980026,0.6806264416342545,1.0985140383637453,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,-0.6962068546980026,-1.4886702509874334,-1.4343043557675101,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,2.8028116097056257,-1.4886702509874334,-1.4343043557675101,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4853369153789397,0.2659251962264468,-0.3074270253198217,-0.5589716684352815,-0.16789515870188246,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.25493471306859444,0.44486213547190484,-0.6962068546980026,0.6806264416342545,1.0985140383637453,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4060587382398961,0.6697137397466799,0.34053935697714655,0.06082738659948648,0.14870714056452447,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.2871414725313308,0.17474713801220054,0.4701326334365402,-0.5589716684352815,-0.8010997572346963,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.24750238396180918,0.28416080786929593,-0.6962068546980026,0.06082738659948648,0.14870714056452447,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4853369153789397,0.5655102446446842,-0.43702030177921536,0.3707269141168705,0.4653094398309314,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.41927176776306996,0.43525587576718977,-0.3074270253198217,0.3707269141168705,0.4653094398309314,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5391328212947194,0.8077833707568243,-0.43702030177921536,0.3707269141168705,0.7819117390973384,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15501117729959168,0.4026922835478161,-0.3074270253198217,0.3707269141168705,-0.16789515870188246,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5985914541490018,0.5698520569406007,-0.43702030177921536,0.3707269141168705,0.4653094398309314,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.34660010538561364,0.41181008936924085,-0.566613578238609,0.6806264416342545,0.7819117390973384,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,-0.6962068546980026,-1.4886702509874334,-1.4343043557675101,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2053858523566922,0.7348409241854272,-0.43702030177921536,0.6806264416342545,0.7819117390973384,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.22107632491546106,0.4482813126549392,-0.6962068546980026,-0.5589716684352815,-0.8010997572346963,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4853369153789397,0.6762264581905547,1.6364721215710831,-0.2490721409178975,-0.16789515870188246,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.4853369153789397,0.29631788229786205,-0.566613578238609,0.3707269141168705,0.4653094398309314,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2871414725313308,0.3831541282161918,-0.3074270253198217,-0.8688711959526655,0.7819117390973384,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.5400884064655915,0.5898352480325563,-0.6962068546980026,0.9905259691516384,1.0985140383637453,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4787304006173531,0.5333808336549027,-0.566613578238609,0.3707269141168705,0.4653094398309314,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08894602968372194,0.24768958458359758,-0.566613578238609,0.06082738659948648,0.14870714056452447,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5183694891868744,0.9041716037261703,-0.566613578238609,0.3707269141168705,0.4653094398309314,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6174672106106788,0.3874959405121083,-0.43702030177921536,0.3707269141168705,0.4653094398309314,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.14730357674440675,0.4665169242977884,0.08135280405835925,0.6806264416342545,-0.8010997572346963,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4853369153789397,-1.8311701427012164,0.7293191863553274,-1.1787707234700495,-1.4343043557675101,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6472909058201286,0.6884703688650392,-0.43702030177921536,0.6806264416342545,0.7819117390973384,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.33669033324323305,0.35710325444069296,0.4701326334365402,-0.2490721409178975,-0.48449745796828936,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.2375926118194286,0.3206320311549946,-0.43702030177921536,-0.2490721409178975,0.14870714056452447,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6835323582265486,-1.8311701427012164,-0.566613578238609,0.06082738659948648,-1.4343043557675101,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.12858511825324356,0.35710325444069296,-0.566613578238609,0.06082738659948648,0.4653094398309314,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,-0.6962068546980026,-1.4886702509874334,-1.4343043557675101,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.10924941316388694,-1.8311701427012164,0.5997259098959339,-1.1787707234700495,-1.4343043557675101,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-2.0912038416399756,-1.8311701427012164,-0.6962068546980026,-1.4886702509874334,-1.4343043557675101,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.6835323582265486,-1.8311701427012164,1.1180990157335085,-1.1787707234700495,-1.4343043557675101,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.36641964967037444,0.11396176586936962,-0.566613578238609,0.06082738659948648,-0.48449745796828936,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.5150662318060811,0.916708586730629,-0.6962068546980026,0.6806264416342545,1.0985140383637453,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0228808820678522,0.08356907979795432,0.08135280405835925,-0.5589716684352815,-0.48449745796828936,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.18804375110752639,0.3892837455751324,-0.0482404724010344,3.7796217168080943,3.9479347317614075,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-2.0912038416399756,-1.8311701427012164,0.34053935697714655,-1.4886702509874334,-1.4343043557675101,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.43890255448321475,0.6387421453691424,-0.566613578238609,0.6806264416342545,1.0985140383637453,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
